step,households,treasury,gini_assets,gini_income,poverty_rate,means_tested_poverty_rate,unemployment_rate,labor_participation,avg_wage,avg_assets,ubi_spending,targeted_spending,false_positive_spending,false_negative_amount,false_negative_count,tax_revenue,deficit,single_young,couple_with_children,elderly,disabled,policy
68,275,1530200.4558182496,0.46527712075095495,0.34746724579466126,0.8181818181818182,0.7890909090909091,0.3179916317991632,0.9122137404580153,1237.034633849077,3575.19332450094,61500.0,40140.0,180.0,1740.0,11,103816.425672479,-2176.425672479003,63,175,4,33,mixed_5pct_error
69,275,1545623.610312195,0.4680102139176441,0.30667279438765793,0.8,0.7672727272727272,0.21338912133891214,0.9122137404580153,1202.102742213302,3588.3594266422383,62300.0,40050.0,390.0,2070.0,10,117773.15449394564,-15423.154493945636,63,175,4,33,mixed_5pct_error
70,275,1547984.7296115013,0.47202731167085066,0.33728592911720745,0.8145454545454546,0.7963636363636364,0.28451882845188287,0.9122137404580153,1208.3866322527626,3576.9398890923753,62300.0,41100.0,540.0,2010.0,11,105761.11929930729,-2361.119299307291,62,176,4,33,mixed_5pct_error
71,275,1545782.8743184288,0.4764257772562124,0.34050642364350336,0.8436363636363636,0.7890909090909091,0.3138075313807531,0.9122137404580153,1174.3242236895007,3543.045721869888,62600.0,41370.0,90.0,2190.0,10,101768.14470692734,2201.8552930726582,61,177,4,33,mixed_5pct_error
72,275,1540107.5885613603,0.48198907965310034,0.376123029054273,0.8181818181818182,0.7745454545454545,0.3686440677966102,0.9111969111969112,1313.0124790383281,3517.2462273705296,62900.0,40830.0,120.0,2220.0,13,98054.71424293205,5675.285757067948,58,177,7,33,mixed_5pct_error
73,275,1574628.114991112,0.48532381410709036,0.3160952734670215,0.8072727272727273,0.76,0.1652542372881356,0.9111969111969112,1286.4666558071392,3552.801880966564,63600.0,38100.0,150.0,3780.0,17,136220.5264297529,-34520.52642975291,58,177,7,33,mixed_5pct_error
74,274,1614750.1179015858,0.4857623287355768,0.2795731230727767,0.791970802919708,0.7518248175182481,0.1059322033898305,0.9111969111969112,1265.7621783454708,3648.6493785005878,63600.0,37650.0,240.0,3810.0,18,141372.0029104756,-40122.002910475596,58,177,7,32,mixed_5pct_error
75,275,1658635.4220508558,0.48743318130641256,0.3000000741078712,0.7709090909090909,0.7527272727272727,0.11814345991561181,0.9115384615384615,1293.1583779409375,3692.71336390358,63500.0,39510.0,330.0,2340.0,14,146895.30414927113,-43885.304149271135,59,177,7,32,mixed_5pct_error
76,275,1645626.3747362248,0.4924868328047045,0.36377857534330293,0.8581818181818182,0.8145454545454546,0.36752136752136755,0.9069767441860465,1188.3382514290147,3636.953640757559,63500.0,42330.0,210.0,2250.0,14,92820.95268536909,13009.047314630909,58,175,9,33,mixed_5pct_error
77,275,1627463.480137353,0.4972109692725859,0.3656033620005976,0.8690909090909091,0.7963636363636364,0.37606837606837606,0.9069767441860465,1178.1449849877388,3574.920295936522,63800.0,42990.0,300.0,2730.0,15,88627.1054011282,18162.894598871804,56,177,9,33,mixed_5pct_error
78,275,1636894.495057876,0.5004672065187696,0.3186120784005413,0.8363636363636363,0.8,0.2222222222222222,0.9069767441860465,1221.7030709473852,3573.934660466614,64200.0,40830.0,450.0,3150.0,17,114461.01492052457,-9431.014920524569,52,180,9,34,mixed_5pct_error
79,275,1621739.79143172,0.5054325647733102,0.36154951700004223,0.8763636363636363,0.8109090909090909,0.36909871244635195,0.9031007751937985,1211.7181424762596,3516.660855347433,65000.0,43890.0,300.0,2100.0,12,93735.29637384479,15154.703626155213,51,180,9,35,mixed_5pct_error
80,275,1624747.9913469895,0.5089964433735961,0.328051419387138,0.850909090909091,0.8,0.25217391304347825,0.9019607843137255,1215.112762935356,3502.1958624740514,65000.0,42480.0,0.0,2340.0,12,110488.19991527093,-3008.1999152709323,49,179,11,36,mixed_5pct_error
0,220,500000.0,0.29960339148035775,0.0,1.0,0.9818181818181818,1.0,0.8546511627906976,0.0,6349.359962838694,0.0,0.0,0.0,0.0,0,0.0,0.0,84,63,47,26,mixed_15pct_error
1,219,485848.7451891985,0.2862503600995845,0.3909507037814757,0.6757990867579908,0.680365296803653,0.027210884353741496,0.8546511627906976,1172.2729631532031,6349.884400197567,37900.0,19620.0,540.0,5430.0,27,43368.745189198184,14151.254810801816,84,63,46,26,mixed_15pct_error
2,216,502072.41953390534,0.2744142462822343,0.40300275557371523,0.6712962962962963,0.6990740740740741,0.14383561643835616,0.8488372093023255,1092.7706876522439,6225.211910718532,37800.0,21360.0,450.0,4530.0,29,75383.67434470676,-16223.674344706757,80,66,43,27,mixed_15pct_error
3,216,494945.3902043189,0.2690366549893348,0.4448141764041156,0.7453703703703703,0.7453703703703703,0.2945205479452055,0.8488372093023255,1057.5798178797456,6149.834053910767,38200.0,24030.0,780.0,4290.0,26,55102.9706704134,7127.0293295865995,77,69,43,27,mixed_15pct_error
4,216,494069.8568625242,0.26260295751187135,0.4289855920172585,0.7731481481481481,0.7638888888888888,0.19047619047619047,0.8497109826589595,1133.8882984256154,6096.140563361939,39000.0,25590.0,390.0,2280.0,20,63714.4666582051,875.5333417949005,75,72,42,27,mixed_15pct_error
5,214,509826.82466183626,0.2552087624994972,0.40672856863171925,0.7570093457943925,0.7429906542056075,0.1095890410958904,0.8439306358381503,1199.571162554779,6026.129562431538,39700.0,23280.0,360.0,4200.0,21,78736.96779931198,-15756.967799311984,73,73,40,28,mixed_15pct_error
6,213,553369.1159508206,0.24771973088012178,0.376088450583395,0.6995305164319249,0.6948356807511737,0.0,0.8439306358381503,1306.9050748792545,6052.544722695236,39700.0,20340.0,840.0,5340.0,31,103582.29128898442,-43542.291288984416,68,78,39,28,mixed_15pct_error
7,213,574808.3868391864,0.2450748902916613,0.40970849251874464,0.784037558685446,0.7793427230046949,0.1232876712328767,0.8439306358381503,1261.7430372604354,6027.757863287727,40700.0,24660.0,240.0,3060.0,23,86799.27088836618,-21439.270888366183,65,81,39,28,mixed_15pct_error
8,212,599694.3083815596,0.24207310790398395,0.3935027506204116,0.7547169811320755,0.7452830188679245,0.08904109589041095,0.8488372093023255,1269.6193021925694,5999.737293041179,41500.0,24870.0,600.0,3360.0,19,91255.92154237384,-24885.921542373835,64,82,38,28,mixed_15pct_error
9,212,621845.5012366382,0.24075982371541826,0.3859835459425016,0.7688679245283019,0.7594339622641509,0.0684931506849315,0.8488372093023255,1234.2530063367221,5977.6820288327235,41600.0,24720.0,390.0,3600.0,27,88471.19285507854,-22151.192855078538,64,82,38,28,mixed_15pct_error
10,213,633238.1728676936,0.24492205660507493,0.4068329578682539,0.7934272300469484,0.8028169014084507,0.14864864864864866,0.8505747126436781,1164.5117059346626,5851.588915065025,41600.0,24210.0,450.0,5820.0,29,77202.67163105533,-11392.671631055331,64,84,37,28,mixed_15pct_error
11,213,656300.8277289324,0.2466857870768886,0.3839356569766945,0.7746478873239436,0.7934272300469484,0.04697986577181208,0.8514285714285714,1217.6944905163118,5781.113791158867,41900.0,25620.0,150.0,2880.0,17,90582.65486123858,-23062.65486123858,63,86,36,28,mixed_15pct_error
12,211,667635.3107487381,0.2490271604255092,0.3932555694475921,0.7582938388625592,0.7914691943127962,0.11409395973154363,0.8514285714285714,1168.944317118431,5746.995254628354,42300.0,26010.0,300.0,4200.0,25,79644.4830198054,-11334.483019805397,61,88,34,28,mixed_15pct_error
13,211,669060.7870988979,0.25508432756767485,0.42485036282866284,0.7867298578199052,0.8104265402843602,0.22,0.8522727272727273,1203.9747934029751,5631.140489820722,42700.0,28320.0,420.0,2310.0,21,72445.47635015966,-1425.4763501596608,58,92,33,28,mixed_15pct_error
14,212,677013.8414855285,0.2515008820724889,0.39639578415492394,0.7735849056603774,0.7971698113207547,0.12080536912751678,0.8418079096045198,1160.6086580784083,5543.866970009574,43600.0,28260.0,240.0,2880.0,17,79813.05438663009,-7953.054386630087,58,91,33,30,mixed_15pct_error
15,212,698167.9828982819,0.24638445977451395,0.3826874678114851,0.8066037735849056,0.8066037735849056,0.06040268456375839,0.8418079096045198,1253.624474999425,5518.453488523554,43600.0,25560.0,450.0,5010.0,28,90314.14141275367,-21154.14141275367,54,95,33,30,mixed_15pct_error
16,213,716511.8159462598,0.2443859527569634,0.41669599154455783,0.8169014084507042,0.8169014084507042,0.15333333333333332,0.8426966292134831,1295.2712311456778,5433.84925083084,44700.0,25320.0,300.0,6270.0,31,88363.83304797742,-18343.833047977416,53,97,33,30,mixed_15pct_error
17,218,720490.3753787177,0.23802570423138825,0.4000724354528393,0.8027522935779816,0.8211009174311926,0.17307692307692307,0.8478260869565217,1176.473604172835,5242.169627936231,45200.0,27960.0,210.0,5100.0,27,77138.55943245739,-3978.5594324573904,58,98,32,30,mixed_15pct_error
18,220,725927.3436666521,0.2338698001768451,0.3999693494162726,0.8,0.8181818181818182,0.1910828025477707,0.839572192513369,1203.956736593529,5143.81096886297,45300.0,28410.0,240.0,4290.0,24,79146.96828793456,-5436.968287934564,56,101,31,32,mixed_15pct_error
19,222,739604.2946490333,0.23206634112516866,0.3983982833917963,0.8423423423423423,0.8378378378378378,0.16981132075471697,0.8412698412698413,1241.139502774427,5024.522971237182,46500.0,27780.0,420.0,5190.0,33,87956.95098238192,-13676.950982381924,54,105,31,32,mixed_15pct_error
20,222,749480.5212754445,0.2301575218047638,0.3858092658673793,0.8018018018018018,0.8243243243243243,0.12578616352201258,0.8412698412698413,1198.17618936635,4950.09243360144,47600.0,28170.0,270.0,6090.0,27,85646.226626411,-9876.226626410993,51,108,31,32,mixed_15pct_error
21,220,761768.0723450712,0.22915830048846852,0.36452671298711015,0.7909090909090909,0.8181818181818182,0.0880503144654088,0.8412698412698413,1210.8060026649425,4898.698052656959,48400.0,30120.0,390.0,4710.0,24,90807.55106962628,-12287.551069626279,50,109,29,32,mixed_15pct_error
22,220,766760.763821513,0.22884057457226192,0.39694748377787614,0.8454545454545455,0.8272727272727273,0.19254658385093168,0.8473684210526315,1274.7304339369002,4829.933014583136,48500.0,29460.0,360.0,5130.0,27,82952.6914764418,-4992.691476441803,48,112,28,32,mixed_15pct_error
23,219,792367.8226891585,0.2327246330238142,0.333916000820331,0.7899543378995434,0.7853881278538812,0.024539877300613498,0.8402061855670103,1223.290501521931,4680.583841165375,49100.0,28530.0,420.0,6150.0,29,103237.05886764571,-25607.058867645712,50,112,23,34,mixed_15pct_error
24,221,797175.8522826262,0.24143234265602387,0.393648917267418,0.832579185520362,0.8190045248868778,0.21818181818181817,0.8505154639175257,1301.068436432946,4568.634685188581,48600.0,30240.0,60.0,4380.0,22,83648.02959346761,-4808.0295934676105,50,114,23,34,mixed_15pct_error
25,220,805721.4186316315,0.2508757136823283,0.3824822416560312,0.8181818181818182,0.8136363636363636,0.17575757575757575,0.8505154639175257,1243.6282110642837,4485.748385136611,49100.0,27090.0,240.0,7590.0,38,84735.56634900531,-8545.566349005312,49,115,22,34,mixed_15pct_error
26,222,808192.4429868205,0.2598492824199117,0.3801611097219406,0.8018018018018018,0.8153153153153153,0.20359281437125748,0.8520408163265306,1194.079260734121,4350.010308490953,49300.0,30930.0,420.0,5070.0,25,82701.02435518912,-2471.024355189118,51,115,22,34,mixed_15pct_error
27,222,815686.6619863039,0.26914018429165143,0.37738065674502264,0.8063063063063063,0.8063063063063063,0.17857142857142858,0.8527918781725888,1243.5594469000446,4278.017011699997,49300.0,30780.0,180.0,4260.0,24,87574.21899948281,-7494.218999482808,51,116,21,34,mixed_15pct_error
28,222,838141.36620273,0.27687431300099674,0.33198045552445543,0.7837837837837838,0.7927927927927928,0.05917159763313609,0.8578680203045685,1221.6485495215645,4238.984169131053,49500.0,29190.0,360.0,5490.0,30,101144.70421642647,-22454.70421642647,52,116,20,34,mixed_15pct_error
29,222,845417.1564119974,0.2859502640151308,0.3798982737227088,0.8153153153153153,0.7972972972972973,0.21637426900584794,0.8636363636363636,1218.532240476415,4167.691961884038,49400.0,29520.0,990.0,6720.0,30,86195.79020926802,-7275.790209268016,53,116,19,34,mixed_15pct_error
30,225,862414.1989753126,0.29396400125754685,0.35881936248590995,0.7822222222222223,0.8044444444444444,0.14367816091954022,0.8656716417910447,1245.0283427243025,4066.147848524093,49300.0,30030.0,510.0,4260.0,26,96327.04256331618,-16997.04256331618,55,117,19,34,mixed_15pct_error
31,225,862790.4667746865,0.30240141387658426,0.38353358564028617,0.8488888888888889,0.8266666666666667,0.2742857142857143,0.8663366336633663,1209.6572178521096,3979.706538247923,49600.0,31020.0,510.0,4860.0,25,80996.26779937393,-376.2677993739344,54,119,18,34,mixed_15pct_error
32,226,883057.4597768593,0.31170507165858363,0.36261501920285144,0.8053097345132744,0.7920353982300885,0.18181818181818182,0.8712871287128713,1314.9378836451292,3927.300645867199,50000.0,29430.0,810.0,5490.0,32,99696.99300217227,-20266.99300217227,55,119,18,34,mixed_15pct_error
33,226,891069.2755220026,0.3220213116410715,0.39390104356843847,0.8185840707964602,0.8008849557522124,0.25280898876404495,0.8725490196078431,1267.3189838743249,3851.7206921548636,50000.0,29910.0,210.0,5460.0,33,87921.81574514345,-8011.815745143453,56,120,16,34,mixed_15pct_error
34,229,920208.0603081391,0.32985476157352545,0.38684137877290325,0.7947598253275109,0.777292576419214,0.18232044198895028,0.8743961352657005,1316.1070389233428,3772.8166129573215,50100.0,28500.0,480.0,5250.0,27,107738.78478613708,-29138.784786137083,59,120,16,34,mixed_15pct_error
35,229,925586.0432614653,0.338322279638132,0.402430172106542,0.8034934497816594,0.7947598253275109,0.3131868131868132,0.875,1258.4279367990018,3694.9491049999815,50100.0,30210.0,510.0,6120.0,29,85687.9829533261,-5377.982953326107,59,121,15,34,mixed_15pct_error
36,231,926709.5922829567,0.34433119919631294,0.4006859199325874,0.7878787878787878,0.7835497835497836,0.2956989247311828,0.8773584905660378,1225.451077304508,3610.91788610046,50300.0,30720.0,420.0,5820.0,27,82143.54902149111,-1123.5490214911115,62,122,13,34,mixed_15pct_error
37,231,934008.9962179252,0.35462778758475255,0.3953076050336579,0.7792207792207793,0.7792207792207793,0.29411764705882354,0.8779342723004695,1276.2250026950442,3536.7689830164454,50400.0,30150.0,480.0,6090.0,33,87849.40393496872,-7299.403934968723,61,124,12,34,mixed_15pct_error
38,231,955508.3601286268,0.3634604299616624,0.33955653241734374,0.7575757575757576,0.7532467532467533,0.17204301075268819,0.8732394366197183,1227.7916329517334,3505.664519653024,50800.0,29940.0,540.0,5430.0,28,102239.36391070159,-21499.36391070159,58,126,12,35,mixed_15pct_error
39,232,968147.1735543639,0.3703209047373164,0.3534936773905142,0.7801724137931034,0.7758620689655172,0.22994652406417113,0.8697674418604651,1255.151471822277,3471.9962786129518,51300.0,30780.0,210.0,5760.0,27,94718.81342573701,-12638.813425737011,56,129,11,36,mixed_15pct_error
40,232,982847.5037044557,0.3790084418697417,0.3776843146790836,0.8103448275862069,0.7758620689655172,0.2712765957446808,0.8744186046511628,1312.601713384878,3429.9102376521555,51900.0,30090.0,510.0,5970.0,32,96690.33015009131,-14700.330150091308,56,130,10,36,mixed_15pct_error
41,234,1006600.6060992742,0.38500580604438595,0.34455040857535657,0.7521367521367521,0.7564102564102564,0.19473684210526315,0.8755760368663594,1310.0982476022136,3395.782019746233,52000.0,30630.0,420.0,5100.0,28,106383.10239481852,-23753.102394818517,56,132,10,36,mixed_15pct_error
42,235,1051919.2611838526,0.38853927246878794,0.3028506637837034,0.7574468085106383,0.7446808510638298,0.078125,0.8767123287671232,1321.6162882823571,3454.724572774531,52600.0,29490.0,420.0,5190.0,29,127408.65508457812,-45318.65508457812,55,135,9,36,mixed_15pct_error
43,235,1064085.0790733644,0.3951431159771217,0.3566118081200933,0.7914893617021277,0.774468085106383,0.24870466321243523,0.8772727272727273,1266.7278333512475,3445.813197466907,53100.0,31500.0,360.0,6480.0,34,96765.81788951256,-12165.81788951256,56,135,8,36,mixed_15pct_error
44,234,1088828.7361444354,0.40246334156313823,0.33660029686895676,0.782051282051282,0.7649572649572649,0.20207253886010362,0.8812785388127854,1315.7170853989549,3479.3495653810696,53000.0,31230.0,420.0,4740.0,26,108973.65707107108,-24743.65707107108,53,138,7,36,mixed_15pct_error
45,235,1094333.4400582945,0.4095389859840637,0.3910510120473263,0.8382978723404255,0.7787234042553192,0.3333333333333333,0.8823529411764706,1397.6589131949322,3455.1720423464853,53500.0,30930.0,420.0,5970.0,27,89934.70391385847,-5504.703913858466,53,140,6,36,mixed_15pct_error
46,237,1117953.592521246,0.4161115998742988,0.3468148000547582,0.7974683544303798,0.7721518987341772,0.2205128205128205,0.874439461883408,1325.3725950728742,3425.7282297236898,53800.0,29880.0,690.0,7140.0,38,107300.15246295038,-23620.152462950384,54,139,6,38,mixed_15pct_error
47,238,1128870.532548356,0.4205693551937886,0.3701146672851643,0.7983193277310925,0.7941176470588235,0.29081632653061223,0.8711111111111111,1293.9315683123616,3414.388598767335,53800.0,32040.0,330.0,5730.0,29,96756.9400271094,-10916.940027109405,55,139,5,39,mixed_15pct_error
48,241,1163491.6909559725,0.4252042104620519,0.3232149213018596,0.7468879668049793,0.7302904564315352,0.1407035175879397,0.8728070175438597,1295.9300331660966,3398.58239725653,53900.0,30240.0,840.0,6330.0,32,118761.15840761647,-34621.15840761647,58,139,5,39,mixed_15pct_error
49,242,1160635.3049371955,0.4335377415931545,0.39522412187125355,0.8223140495867769,0.7851239669421488,0.34673366834170855,0.868995633187773,1248.3905211491767,3322.2886646772968,53900.0,35670.0,1290.0,4320.0,22,86713.6139812234,2856.3860187765968,57,140,5,40,mixed_15pct_error
50,242,1163931.2710740822,0.4364673053928616,0.3693277888288664,0.7975206611570248,0.7975206611570248,0.30198019801980197,0.8744588744588745,1220.9669218289414,3342.4143406953904,54100.0,33360.0,570.0,5760.0,29,90755.9661368856,-3295.966136885603,57,142,4,39,mixed_15pct_error
51,242,1171219.0253462961,0.4396429323997899,0.38335299970418024,0.8099173553719008,0.7727272727272727,0.33004926108374383,0.871244635193133,1272.1448844036886,3353.173791526546,54500.0,31800.0,750.0,7140.0,37,93587.75427221303,-7287.754272213031,56,144,2,40,mixed_15pct_error
52,247,1200699.8698562188,0.4413611800471122,0.32860771385546794,0.7692307692307693,0.7611336032388664,0.17307692307692307,0.8776371308016878,1301.423372751982,3324.9262741309476,54800.0,33120.0,510.0,3630.0,20,117400.84450992232,-29480.844509922317,61,144,2,40,mixed_15pct_error
53,250,1233266.5247213703,0.4438355681429378,0.3197391985532896,0.768,0.756,0.1619047619047619,0.875,1273.3150828699888,3324.581407949323,54800.0,31920.0,780.0,5100.0,28,119286.65486515024,-32566.654865150238,61,146,2,41,mixed_15pct_error
54,252,1250355.1749478346,0.44792008904237535,0.34270219311284067,0.7857142857142857,0.7698412698412699,0.24528301886792453,0.8760330578512396,1291.4111855835854,3308.734101072644,55400.0,32550.0,720.0,5160.0,25,105038.65022646387,-17088.65022646387,62,147,2,41,mixed_15pct_error
55,255,1276560.3222213797,0.4504350309822125,0.3345218552514042,0.7607843137254902,0.7333333333333333,0.19534883720930232,0.8775510204081632,1314.627576563498,3308.216433340349,55700.0,32610.0,600.0,4320.0,24,114515.14727354661,-26205.14727354661,65,147,2,41,mixed_15pct_error
56,261,1350770.724391919,0.4501122766588488,0.28335216765027704,0.7049808429118773,0.7049808429118773,0.02727272727272727,0.88,1346.081469764817,3337.9093069642154,55700.0,30060.0,900.0,4560.0,25,159970.40217054033,-74210.40217054033,71,147,2,41,mixed_15pct_error
57,262,1377417.584833619,0.45345975405671846,0.34479425473747694,0.7824427480916031,0.7442748091603053,0.21266968325791855,0.8804780876494024,1266.608180355139,3352.8407954132913,55700.0,32850.0,870.0,4710.0,27,115196.8604417001,-26646.860441700104,68,151,2,41,mixed_15pct_error
58,264,1398871.1061766353,0.457730372037618,0.374548784542289,0.7916666666666666,0.7386363636363636,0.2747747747747748,0.8774703557312253,1330.8633407746117,3345.8647861012937,56700.0,31590.0,690.0,6480.0,31,109743.52134301531,-21453.52134301531,68,152,2,42,mixed_15pct_error
59,266,1457555.2232972665,0.45957132277802604,0.3136771241868026,0.7443609022556391,0.7105263157894737,0.10267857142857142,0.8784313725490196,1339.3856225088523,3404.456335172727,57300.0,30330.0,960.0,6510.0,33,146314.11712063226,-58684.11712063226,69,153,2,42,mixed_15pct_error
60,268,1498655.10017383,0.4624905206089127,0.35909302949934174,0.7686567164179104,0.7313432835820896,0.2168141592920354,0.8793774319066148,1386.1817923747649,3447.8398661551437,57600.0,32790.0,810.0,5160.0,25,131489.8768765626,-41099.8768765626,71,153,2,42,mixed_15pct_error
61,268,1502888.6638636459,0.46794122927188764,0.383541527162228,0.8097014925373134,0.7649253731343284,0.35555555555555557,0.8754863813229572,1322.0001649762958,3441.693386541615,57600.0,36450.0,750.0,3240.0,19,98283.56368981501,-4233.5636898150115,69,154,2,43,mixed_15pct_error
62,269,1529945.9114482051,0.4710914001049278,0.362009236881663,0.7881040892193308,0.7472118959107806,0.2743362831858407,0.875968992248062,1319.8417315668655,3459.7642242992188,57900.0,32880.0,690.0,4950.0,27,117837.24758455975,-27057.24758455975,70,154,2,43,mixed_15pct_error
63,270,1556812.7298069324,0.47409742604428984,0.3601990573968892,0.8,0.7444444444444445,0.2555066079295154,0.8764478764478765,1302.36767607842,3483.04873233037,57900.0,33330.0,960.0,5340.0,36,118096.81835872594,-26866.81835872594,67,158,2,43,mixed_15pct_error
64,269,1551941.1730955641,0.4770102747977938,0.3817024852914299,0.8215613382899628,0.7881040892193308,0.37610619469026546,0.8862745098039215,1248.4096925190888,3501.1758885760014,58900.0,37080.0,300.0,4050.0,23,91108.44328863187,4871.556711368132,67,157,1,44,mixed_15pct_error
65,272,1574166.1035748778,0.4790835369684048,0.3489942140380897,0.7904411764705882,0.75,0.25,0.8837209302325582,1287.7027732218098,3487.4953894152754,58800.0,31710.0,240.0,7140.0,38,112734.93047931323,-22224.930479313232,68,158,1,45,mixed_15pct_error
66,274,1582217.5549248517,0.4823312587867168,0.3687201382150813,0.8284671532846716,0.7737226277372263,0.3056768558951965,0.8807692307692307,1232.547480084914,3454.917428660291,59000.0,34290.0,510.0,6750.0,31,101341.45134997454,-8051.451349974537,69,158,1,46,mixed_15pct_error
67,275,1604291.995205019,0.4852225942754531,0.33819982817486105,0.8036363636363636,0.76,0.21304347826086956,0.8812260536398467,1239.6631340452477,3472.0714416753685,59000.0,35580.0,870.0,4260.0,22,116654.44028016733,-22074.440280167328,68,160,1,46,mixed_15pct_error
68,275,1600579.8508817763,0.49083493278175805,0.41487413508336113,0.8618181818181818,0.8109090909090909,0.4222222222222222,0.8754863813229572,1339.4719193810301,3426.952785848139,59600.0,34590.0,360.0,6720.0,37,90477.85567675818,3712.144323241824,65,158,5,47,mixed_15pct_error
69,275,1635246.5650133404,0.49414983514931277,0.3234969668441474,0.7745454545454545,0.7527272727272727,0.1288888888888889,0.8754863813229572,1276.1891446642953,3473.543989240056,60100.0,32100.0,570.0,7290.0,36,126866.71413156486,-34666.71413156486,63,160,5,47,mixed_15pct_error
70,275,1646347.2701395468,0.49656009516647726,0.36992248348993306,0.8,0.7527272727272727,0.27876106194690264,0.875968992248062,1287.338122095781,3514.61215040111,60600.0,36780.0,720.0,5100.0,28,108480.70512620526,-11100.705126205256,63,161,5,46,mixed_15pct_error
71,275,1669962.6829006923,0.5015384504532303,0.37749667528258524,0.7890909090909091,0.7563636363636363,0.25663716814159293,0.875968992248062,1318.936478300706,3532.6300312590733,60800.0,36630.0,840.0,4920.0,32,121045.41276114585,-23615.412761145853,61,163,5,46,mixed_15pct_error
72,275,1687446.8675389516,0.5060494910818183,0.35206675350549976,0.8036363636363636,0.76,0.22869955156950672,0.8745098039215686,1279.8931963244293,3552.741298768542,61400.0,37350.0,840.0,4620.0,24,116234.18463826028,-17484.18463826028,61,160,8,46,mixed_15pct_error
73,275,1691595.656520195,0.5112756463678927,0.35961083666199367,0.8072727272727273,0.7709090909090909,0.27802690582959644,0.8745098039215686,1209.5917218194436,3526.27631526893,61400.0,37290.0,300.0,6210.0,31,102838.78898124298,-4148.7889812429785,59,162,8,46,mixed_15pct_error
74,275,1710661.5656284676,0.5156926266709012,0.33075200607144706,0.8145454545454546,0.7745454545454545,0.17857142857142858,0.8784313725490196,1209.9181208936773,3529.126893326132,61900.0,37080.0,420.0,5610.0,28,118045.90910827354,-19065.90910827354,56,165,8,46,mixed_15pct_error
75,275,1739834.9645808763,0.520285438879861,0.3514183675739062,0.7927272727272727,0.7490909090909091,0.17410714285714285,0.8784313725490196,1291.8671467696154,3556.66255929021,62500.0,37200.0,720.0,5190.0,32,128873.39895240722,-29173.398952407224,53,168,8,46,mixed_15pct_error
76,275,1730301.582896181,0.5269095350288688,0.3904369427258263,0.8327272727272728,0.8,0.36486486486486486,0.8774703557312253,1268.3570734794394,3500.7104209268196,63200.0,38070.0,420.0,5940.0,33,91736.61831530515,9533.381684694847,53,166,10,46,mixed_15pct_error
77,275,1745879.919479616,0.5309633526657589,0.3294846137011016,0.8072727272727273,0.7672727272727272,0.1891891891891892,0.8774703557312253,1232.1241856098945,3498.8972914057003,63200.0,37500.0,510.0,5460.0,27,116278.33658343524,-15578.336583435244,52,167,10,46,mixed_15pct_error
78,274,1750139.3853966456,0.5345402217571433,0.3700942893467021,0.8321167883211679,0.791970802919708,0.29411764705882354,0.8735177865612648,1246.907540168825,3516.78660783355,63500.0,38820.0,390.0,5700.0,30,106579.46591702904,-4259.46591702904,49,169,10,46,mixed_15pct_error
79,274,1775835.5258092638,0.5360240389821427,0.3219651690006702,0.8102189781021898,0.7664233576642335,0.16666666666666666,0.8740157480314961,1285.1810808394284,3566.728030811088,63900.0,36450.0,840.0,6930.0,33,126046.14041261791,-25696.14041261791,49,170,10,45,mixed_15pct_error
80,275,1798776.481565803,0.5391843765842725,0.3284825298515053,0.8072727272727273,0.7563636363636363,0.17194570135746606,0.876984126984127,1260.4732361863123,3564.6618374854397,64000.0,37140.0,480.0,6600.0,37,124080.95575653913,-22940.95575653913,50,168,12,45,mixed_15pct_error
